QuestsKey,Bounty,DaysOnQuest,DateKey,GuildHallKey,QuestTypeKey,AdventurerKey
10559,12.359837093732782,1.0,20241014,4,6,16
10560,10.330668366280044,1.0,20241014,4,6,19
10561,146.69071840260332,2.0,20241014,5,2,2
10562,24.539678975471254,1.0,20241014,5,8,23
10563,43.50247161598165,1.0,20241014,6,2,15
10564,201.71630684996705,1.0,20241014,6,4,2
10565,156.36830918856634,1.0,20241014,6,5,2
10566,30.711994516567863,1.0,20241014,6,7,20
10567,159.5608635392022,3.0,20241015,1,1,11
10568,55.068426494983974,1.0,20241015,1,3,14
10569,51.7236407592665,1.0,20241015,1,3,15
10570,25.59259056398882,1.0,20241015,1,5,24
10571,71.0997258601393,1.0,20241015,1,6,2
10572,30.105534043057055,1.0,20241015,1,6,11
10573,302.67788311063816,1.0,20241015,1,7,2
10574,34.01078337261293,1.0,20241015,1,8,21
10575,522.9046519704331,5.0,20241015,2,5,1
10576,511.90781348096397,2.0,20241015,3,1,3
10577,185.3425537143576,1.0,20241015,3,2,2
10578,57.14528764818834,1.0,20241015,3,2,14
10579,21.52052487392603,1.0,20241015,3,3,22
10580,73.62931150768773,1.0,20241015,3,7,15
10581,37.89316943772545,1.0,20241015,3,7,20
10582,103.20541093660736,1.0,20241015,3,8,11
10583,75.15006120371245,1.0,20241015,3,8,14
10584,41.9178063771686,1.0,20241015,3,8,17
10585,31.005688827301135,1.0,20241015,3,8,23
10586,563.8066398827892,2.0,20241015,4,1,5
10587,1165.0160174787186,10.0,20241015,4,4,1
10588,157.10683631299707,2.0,20241015,4,4,6
10589,154.2507039685511,1.0,20241015,4,4,7
10590,37.763792356645716,1.0,20241015,4,4,18
10591,65.60578118761079,1.0,20241015,4,5,13
10592,89.33981550419914,1.0,20241015,4,6,1
10593,34.9261620334065,1.0,20241015,5,1,24
10594,148.86337918274177,1.0,20241015,5,2,2
10595,90.42087223366637,1.0,20241015,5,3,6
10596,88.77706102939081,1.0,20241015,5,3,7
10597,54.66215794069237,1.0,20241015,6,2,12
10598,79.31719087857985,1.0,20241015,6,3,8
10599,44.16007154703272,1.0,20241015,6,3,13
10600,105.28968846842396,1.0,20241015,6,5,7
10601,45.954249500402014,1.0,20241015,6,5,15
10602,88.54616909059119,1.0,20241015,6,7,11
10603,613.5476826535307,2.0,20241016,1,5,5
10604,109.55023585272083,2.0,20241016,1,5,15
10605,263.6300152110545,1.0,20241016,2,1,12
10606,305.8276620794078,1.0,20241016,2,4,7
10607,165.27387304813394,1.0,20241016,2,4,12
10608,68.6952635709434,1.0,20241016,2,4,20
10609,1285.830063002873,4.0,20241016,3,1,4
10610,187.17231094259327,1.0,20241016,3,4,9
10611,116.69346935088983,1.0,20241016,3,4,15
10612,37.391315100366924,1.0,20241016,3,6,14
10613,407.2224158547381,2.0,20241016,3,7,3
10614,69.29783741377724,1.0,20241016,3,7,20
10615,143.66271800659658,3.0,20241016,3,8,13
10616,196.38865328371563,1.0,20241016,4,1,15
10617,62.40426976476277,1.0,20241016,4,7,23
10618,348.88156673646597,1.0,20241016,5,1,6
10619,159.1708418274319,1.0,20241016,5,1,14
10620,63.87186751574941,1.0,20241016,5,1,24
10621,128.3514953244644,2.0,20241016,5,5,10
10622,48.73574621785265,1.0,20241016,5,5,17
10623,36.88115314434651,1.0,20241016,5,5,21
10624,60.66397013749502,1.0,20241016,5,7,18
10625,85.87725193639163,1.0,20241016,6,1,18
10626,331.4264609342708,5.0,20241016,6,4,2
10627,59.41543267243449,1.0,20241016,6,4,16
10628,49.404533877700395,1.0,20241016,6,7,22
10629,161.53221601402058,3.0,20241017,1,3,9
10630,112.0814320406585,1.0,20241017,1,3,13
10631,56.49014761084925,1.0,20241017,1,3,18
10632,17.12751362838675,1.0,20241017,1,6,24
10633,76.24090565591656,1.0,20241017,1,8,19
10634,75.83368856524392,1.0,20241017,1,8,20
10635,467.382198783252,4.0,20241017,2,4,5
10636,54.659296817334145,1.0,20241017,2,5,23
10637,845.7789076586349,3.0,20241017,2,8,4
10638,167.36876149771635,1.0,20241017,2,8,14
10639,67.16151801375239,1.0,20241017,2,8,24
10640,102.53910536776964,1.0,20241017,3,1,19
10641,163.44737798372074,1.0,20241017,3,2,10
10642,104.50615183694869,1.0,20241017,3,2,15
10643,71.10936983677,1.0,20241017,3,8,19
10644,108.18541466140469,1.0,20241017,4,1,19
10645,48.4335912659962,1.0,20241017,4,2,23
10646,162.30414390520872,1.0,20241017,4,4,12
10647,58.90900212388572,1.0,20241017,4,4,21
10648,372.43899410072663,2.0,20241017,4,5,4
10649,105.5181708588496,1.0,20241017,4,6,5
10650,61.70050449909623,1.0,20241017,4,6,10
10651,425.73645270122154,2.0,20241017,5,1,5
10652,232.73028738015603,1.0,20241017,5,1,11
10653,121.00704765357189,1.0,20241017,5,3,9
10654,268.6993248608629,1.0,20241017,5,7,6
10655,59.25823011842938,1.0,20241017,5,7,20
10656,49.241184528524116,1.0,20241017,5,8,22
10657,492.95579895260533,3.0,20241017,6,1,3
10658,43.33550086671669,1.0,20241017,6,3,18
10659,43.657094106800514,1.0,20241017,6,4,24
10660,99.7960476518222,1.0,20241017,6,6,4
10661,38.079685548638544,1.0,20241017,6,6,12
10662,70.02302525391401,1.0,20241017,6,7,17
10663,384.099995273568,3.0,20241018,1,1,5
10664,203.75292796621054,1.0,20241018,1,1,10
10665,107.44649397787973,1.0,20241018,1,2,10
10666,99.04036342167893,1.0,20241018,1,3,9
10667,27.74960689354357,1.0,20241018,1,3,21
10668,86.95422466110938,1.0,20241018,1,4,14
10669,34.89287770124684,1.0,20241018,1,4,24
10670,81.56683497388805,1.0,20241018,2,3,12
10671,264.95113056798,1.0,20241018,2,5,4
10672,84.91043369827126,1.0,20241018,2,5,13
10673,124.49057708965483,1.0,20241018,2,7,12
10674,111.89700133985613,1.0,20241018,2,7,13
10675,54.06578402224655,1.0,20241018,2,8,18
10676,28.146251022879483,1.0,20241018,3,2,23
10677,263.0414499775798,1.0,20241018,3,4,2
10678,430.1161021922713,1.0,20241018,3,5,1
10679,178.4005048910348,1.0,20241018,3,5,5
10680,155.65014502485468,1.0,20241018,3,5,6
10681,10.3030583186198,1.0,20241018,3,6,21
10682,205.119485648671,1.0,20241018,3,7,6
10683,157.76193045965832,1.0,20241018,4,2,6
10684,31.43917971712843,1.0,20241018,4,3,19
10685,43.5633242907077,1.0,20241018,4,5,16
10686,73.15228125505847,1.0,20241018,4,6,3
10687,78.48981012259024,1.0,20241018,4,6,4
10688,55.41991437027048,1.0,20241018,4,6,7
10689,92.73806232411405,1.0,20241018,4,7,15
10690,110.08056213344523,1.0,20241018,4,8,12
10691,39.954223672224735,1.0,20241018,4,8,21
10692,120.09799373891978,2.0,20241018,5,2,6
10693,57.276600264153565,1.0,20241018,5,2,13
10694,22.60649783130168,1.0,20241018,5,2,23
10695,89.45720600307637,1.0,20241018,5,4,11
10696,78.32869270946473,1.0,20241018,5,5,11
10697,81.19077366830834,1.0,20241018,5,6,1
10698,59.75122576914913,1.0,20241018,5,6,4
10699,39.60045420672353,1.0,20241018,5,7,18
10700,334.99859910575583,1.0,20241018,5,8,2
10701,27.26862981518778,1.0,20241018,6,2,19
10702,27.122982908131295,1.0,20241018,6,2,20
10703,26.57032671753585,1.0,20241018,6,3,18
10704,530.9827376272668,2.0,20241018,6,4,1
10705,125.6938209946149,1.0,20241018,6,5,7
10706,87.99314016724426,1.0,20241018,6,5,9
10707,77.13398059408276,1.0,20241018,6,8,13
10708,59.39996830097016,1.0,20241019,1,3,15
10709,30.570068052166487,1.0,20241019,1,3,20
10710,1334.939073285814,22.0,20241019,1,4,1
10711,307.4454933236341,1.0,20241019,1,4,3
10712,180.01401060490286,1.0,20241019,1,4,7
10713,44.07118763721532,1.0,20241019,1,4,18
10714,323.1828529404825,3.0,20241019,1,8,5
10715,229.59422880035498,1.0,20241019,1,8,6
10716,849.1072575936558,4.0,20241019,2,1,3
10717,87.30148312065435,2.0,20241019,2,2,12
10718,218.82822957992613,1.0,20241019,2,3,2
10719,119.75827139578092,1.0,20241019,2,7,12
10720,280.4175052230222,1.0,20241019,2,8,3
10721,49.938473215450706,1.0,20241019,3,1,24
10722,65.62624411244833,1.0,20241019,3,2,14
10723,24.71439513086535,1.0,20241019,3,3,22
10724,102.91662305169369,1.0,20241019,3,5,9
10725,180.31899490976804,1.0,20241019,4,1,11
10726,86.04659497555737,1.0,20241019,4,4,13
10727,25.896692316363332,1.0,20241019,4,6,13
10728,13.052188439682213,1.0,20241019,4,6,18
10729,22.98942964034061,1.0,20241019,5,5,22
10730,7.901931415923459,1.0,20241019,5,6,22
10731,95.19460246118986,1.0,20241019,5,8,11
10732,29.259390539334493,1.0,20241019,5,8,21
10733,150.364047589116,1.0,20241019,6,1,10
10734,49.478679248563516,1.0,20241019,6,1,20
10735,20.016260764492337,1.0,20241019,6,3,23
10736,208.1256254152391,1.0,20241019,6,4,2
10737,96.67458278965891,1.0,20241019,6,4,9
10738,33.80849707114205,1.0,20241019,6,4,18
10739,42.3307491954822,1.0,20241019,6,6,6
10740,35.984564555812085,1.0,20241019,6,7,19
10741,120.6963980224093,1.0,20241020,1,1,13
10742,185.57553453333574,1.0,20241020,1,2,4
10743,89.44359181863133,1.0,20241020,1,2,10
10744,35.402465972761505,1.0,20241020,1,2,16
10745,205.56441521021443,1.0,20241020,1,5,2
10746,249.38301342217645,1.0,20241020,1,8,3
10747,83.70118672440863,1.0,20241020,1,8,13
10748,145.51529141936135,1.0,20241020,2,5,7
10749,66.0200298513042,1.0,20241020,2,6,3
10750,70.83715666021388,1.0,20241020,2,6,4
10751,11.234758000945558,1.0,20241020,2,6,20
10752,36.05873930751213,1.0,20241020,2,8,21
10753,83.42342467526251,1.0,20241020,3,2,10
10754,29.919926462955,1.0,20241020,3,2,18
10755,191.77635439119692,3.0,20241020,3,4,3
10756,32.63495846247501,1.0,20241020,3,4,20
10757,28.287714568857258,1.0,20241020,3,4,22
10758,237.4342686991592,2.0,20241020,3,7,4
10759,32.640800331652315,1.0,20241020,3,7,22
10760,322.7489951241267,1.0,20241020,4,1,3
10761,171.59191684423675,2.0,20241020,4,1,10
10762,225.85817921354538,1.0,20241020,4,1,11
10763,66.06373096687682,1.0,20241020,4,1,16
10764,115.89168921207536,1.0,20241020,4,3,7
10765,81.13106573069936,1.0,20241020,4,3,9
10766,37.52845376466825,1.0,20241020,4,4,18
10767,471.0712311345068,1.0,20241020,4,5,1
10768,30.14864533189583,1.0,20241020,4,5,20
10769,120.73998050140503,1.0,20241020,4,7,10
10770,255.55731595044088,1.0,20241020,4,8,2
10771,74.00823009121339,1.0,20241020,4,8,15
10772,31.618386214995205,1.0,20241020,4,8,24
10773,175.87086621859976,1.0,20241020,5,4,2
10774,116.69325805822167,1.0,20241020,5,4,7
10775,81.69221153145966,1.0,20241020,5,4,9
10776,74.46844957660177,1.0,20241020,5,4,11
10777,49.63187951348316,1.0,20241020,5,5,13
10778,27.606511844223775,1.0,20241020,5,5,16
10779,9.102883813289656,1.0,20241020,5,6,17
10780,504.5710640177504,2.0,20241020,5,7,1
10781,43.88487225133293,1.0,20241020,6,3,13
10782,26.842032122397075,1.0,20241020,6,4,20
10783,50.825343059749954,1.0,20241020,6,5,13
10784,28.270346578040638,1.0,20241020,6,5,16
10785,23.629079645849586,1.0,20241020,6,5,19
10786,31.37783206298132,1.0,20241020,6,6,8
10787,66.97885327808989,1.0,20241020,6,7,13
10788,154.31487680833834,1.0,20241020,6,8,5
10789,119.22061467152129,1.0,20241021,1,2,7
10790,75.0148546213804,1.0,20241021,1,3,9
10791,23.79267803182738,1.0,20241021,1,5,23
10792,111.63778021066963,1.0,20241021,1,7,10
10793,71.37976120117486,1.0,20241021,1,7,15
10794,210.87791018706795,3.0,20241021,1,8,6
10795,151.21022143938495,1.0,20241021,2,4,7
10796,25.969655920277802,1.0,20241021,2,5,21
10797,68.58669790027791,1.0,20241021,2,6,2
10798,12.29566377962425,1.0,20241021,2,6,16
10799,920.0370418357056,4.0,20241021,2,7,1
10800,31.189515220391467,1.0,20241021,2,8,24
10801,26.13921513510636,1.0,20241021,3,5,19
10802,772.2929731025085,3.0,20241021,3,7,1
10803,34.26289587201246,1.0,20241021,3,7,20
10804,170.70786606574828,1.0,20241021,3,8,5
10805,32.846498893262016,1.0,20241021,3,8,20
10806,23.011706578749937,1.0,20241021,4,2,21
10807,73.81850498456096,1.0,20241021,4,3,9
10808,56.98463847771098,1.0,20241021,4,3,12
10809,573.3584795955277,5.0,20241021,4,4,1
10810,83.36270083647602,1.0,20241021,4,5,10
10811,29.898147774317973,1.0,20241021,4,5,18
10812,212.42970730634343,1.0,20241021,4,7,3
10813,73.91869946784863,1.0,20241021,5,1,15
10814,41.463210487616045,1.0,20241021,5,1,18
10815,465.77899492318153,5.0,20241021,5,7,1
10816,161.7144363263331,1.0,20241021,5,7,3
10817,80.17292435051299,1.0,20241021,5,8,10
10818,74.95115550440583,1.0,20241021,5,8,11
10819,39.16606788726537,1.0,20241021,6,1,19
10820,24.710565789784457,1.0,20241021,6,2,16
10821,108.5039425482975,1.0,20241021,6,3,3
10822,16.004728873617672,1.0,20241021,6,3,22
10823,46.344848050249055,1.0,20241021,6,6,4
10824,32.72306948426136,1.0,20241021,6,6,7
10825,189.0838783396671,1.0,20241021,6,7,2
10826,140.40606271190472,1.0,20241021,6,8,5
10827,158.3841327050109,1.0,20241022,1,1,22
10828,300.31022731195935,1.0,20241022,1,2,9
10829,99.29354599691706,1.0,20241022,1,4,22
10830,202.5950479715477,3.0,20241022,1,6,3
10831,107.4488297220345,1.0,20241022,1,6,9
10832,97.94749839938906,1.0,20241022,1,6,11
10833,29.426070098683365,1.0,20241022,1,6,23
10834,126.71679497494014,1.0,20241022,1,8,20
10835,358.8823170716674,1.0,20241022,2,3,8
10836,474.69208674759216,11.0,20241022,2,4,8
10837,946.185095192796,5.0,20241022,2,7,2
10838,118.05176416981801,1.0,20241022,2,8,21
10839,105.22607676603793,1.0,20241022,3,7,23
10840,227.63178950186207,1.0,20241022,4,6,2
10841,70.18401240442222,1.0,20241022,4,6,14
10842,74.8635475076865,1.0,20241022,5,3,17
10843,73.24418847544307,1.0,20241022,5,4,23
10844,390.5060212773497,4.0,20241022,5,5,5
10845,288.4772725698406,1.0,20241022,5,8,10
10846,140.92688439312542,1.0,20241022,6,1,19
10847,177.84177552691048,2.0,20241022,6,2,12
10848,72.41287984745168,1.0,20241022,6,3,18
10849,155.41750638437603,3.0,20241022,6,6,3
10850,197.02896678066347,2.0,20241022,6,7,15
10851,110.51944339655914,1.0,20241022,6,7,18
10852,188.88396834512804,2.0,20241022,6,8,15
10853,112.17030162428024,1.0,20241022,6,8,17
10854,200.16174051920322,1.0,20241023,1,1,10
10855,133.86413506391514,1.0,20241023,1,1,14
10856,592.9503914998074,6.0,20241023,1,3,1
10857,157.56767709623097,3.0,20241023,1,4,8
10858,35.16292502845458,1.0,20241023,1,4,22
10859,23.723054861324645,1.0,20241023,1,6,15
10860,127.09136210747181,1.0,20241023,2,3,8
10861,821.573613236447,8.0,20241023,2,4,1
10862,196.24424531376695,1.0,20241023,2,4,6
10863,351.6981318298944,1.0,20241023,2,5,1
10864,34.688573339416564,1.0,20241023,3,2,18
10865,31.997340860772574,1.0,20241023,3,2,19
10866,68.82186854667135,1.0,20241023,3,3,12
10867,59.17693092054441,1.0,20241023,3,3,14
10868,34.40798513190268,1.0,20241023,3,3,16
10869,107.49431542712841,1.0,20241023,3,4,11
10870,32.294191405182374,1.0,20241023,3,4,23
10871,33.30737414694797,1.0,20241023,3,5,19
10872,97.56113592652994,1.0,20241023,3,6,1
10873,123.72818126037917,1.0,20241023,4,1,15
10874,149.49173503410918,1.0,20241023,4,2,7
10875,136.85042122254964,1.0,20241023,4,3,6
10876,247.39148441546936,3.0,20241023,4,4,3
10877,124.41508182631638,2.0,20241023,4,4,9
10878,86.32717907701387,1.0,20241023,4,4,13
10879,13.863451769202541,1.0,20241023,4,6,17
10880,13.09474952610788,1.0,20241023,4,6,18
10881,244.22144348309152,1.0,20241023,4,7,5
10882,55.93516955776308,1.0,20241023,5,1,17
10883,150.21480791429488,1.0,20241023,5,2,3
10884,29.496694447681985,1.0,20241023,5,2,17
10885,62.867342157576815,1.0,20241023,5,4,14
10886,69.54294148315888,1.0,20241023,5,8,14
10887,41.20799160341834,1.0,20241023,6,1,24
10888,74.36984330455734,1.0,20241023,6,2,11
10889,31.48694617986947,1.0,20241023,6,2,16
10890,20.39370692496794,1.0,20241023,6,3,22
10891,19.531287210962347,1.0,20241023,6,3,24
10892,31.28723430672529,1.0,20241023,6,4,19
10893,27.395089464969754,1.0,20241023,6,5,19
10894,23.25746044224563,1.0,20241023,6,5,23
10895,489.1110985790166,4.0,20241023,6,8,1
10896,167.29986189494736,1.0,20241024,1,1,12
10897,88.2234369980519,1.0,20241024,1,2,12
10898,68.18219500555786,1.0,20241024,1,3,14
10899,90.18429408924112,1.0,20241024,1,4,14
10900,108.44501359054846,1.0,20241024,1,5,11
10901,38.375932037764265,1.0,20241024,1,5,19
10902,32.579806773176934,1.0,20241024,1,5,23
10903,39.87163446241669,1.0,20241024,1,6,10
10904,37.274742053091884,1.0,20241024,1,6,11
10905,41.758024919023455,1.0,20241024,1,7,24
10906,678.1747053221619,7.0,20241024,2,1,5
10907,177.39169977414502,1.0,20241024,2,2,6
10908,53.66720186476596,1.0,20241024,2,4,17
10909,40.313560085560965,1.0,20241024,2,4,22
10910,360.07867412784947,1.0,20241024,2,7,2
10911,208.44727779618788,2.0,20241024,2,7,8
10912,53.95418776248231,1.0,20241024,2,7,19
10913,1331.0929096571808,7.0,20241024,2,8,1
10914,97.16768662025432,1.0,20241024,3,2,11
10915,30.74017769091347,1.0,20241024,3,3,20
10916,26.23746108103763,1.0,20241024,3,3,23
10917,39.27568152076663,1.0,20241024,3,8,21
10918,31.278025759115437,1.0,20241024,4,2,22
10919,11.2741957569329,1.0,20241024,4,6,21
10920,661.359387158302,7.0,20241024,4,8,1
10921,162.35084167182188,1.0,20241024,5,1,9
10922,44.46160335086073,1.0,20241024,5,1,23
10923,75.03173925914193,1.0,20241024,5,3,10
10924,21.559990861872258,1.0,20241024,5,3,21
10925,39.2816053789977,1.0,20241024,5,4,16
10926,61.55479367579541,1.0,20241024,6,1,17
10927,28.281571599860786,1.0,20241024,6,2,19
10928,169.64333780660766,2.0,20241024,6,3,2
10929,71.83154674268452,1.0,20241024,6,3,11
10930,101.6306123401772,1.0,20241024,6,4,10
10931,79.99925957918182,1.0,20241024,6,8,13
10932,36.99359937263829,1.0,20241024,6,8,20
10933,608.3351788752785,6.0,20241025,1,4,1
10934,49.49799870003614,1.0,20241025,1,4,16
10935,10.735019856834437,1.0,20241025,1,6,22
10936,375.214158149311,3.0,20241025,1,7,4
10937,57.11505213514085,1.0,20241025,1,7,16
10938,313.9428096727373,3.0,20241025,1,8,3
10939,141.86989978686498,2.0,20241025,1,8,9
10940,272.00310765815095,2.0,20241025,2,1,8
10941,76.32649998945494,1.0,20241025,2,1,18
10942,64.49353126644962,1.0,20241025,2,3,15
10943,439.6080305783223,6.0,20241025,2,5,1
10944,11.537889009724484,1.0,20241025,2,6,21
10945,350.93734396851056,3.0,20241025,2,7,4
10946,48.82475840822736,1.0,20241025,2,8,19
10947,283.79177749687807,1.0,20241025,3,1,10
10948,203.56010684218552,3.0,20241025,3,2,4
10949,112.70760827919521,1.0,20241025,3,3,8
10950,24.088279883405853,1.0,20241025,3,3,24
10951,38.58709610982993,1.0,20241025,3,4,19
10952,38.77880093366843,1.0,20241025,3,5,17
10953,32.81733842316151,1.0,20241025,3,6,11
10954,9.859213524315885,1.0,20241025,3,6,23
10955,87.56988902396586,1.0,20241025,4,4,13
10956,81.7719089376204,1.0,20241025,4,6,2
10957,96.6633287800468,1.0,20241025,4,7,14
10958,39.881711939539656,1.0,20241025,4,7,23
10959,337.0304127467744,4.0,20241025,4,8,4
10960,37.18543502587903,1.0,20241025,4,8,24
10961,42.622057297666785,1.0,20241025,5,1,22
10962,78.80139606177116,1.0,20241025,5,2,10
10963,73.66895667130908,1.0,20241025,5,2,11
10964,84.1238941569065,1.0,20241025,5,5,9
10965,9.277683848657967,1.0,20241025,5,6,20
10966,132.45057635366055,1.0,20241025,5,8,8
10967,66.25928198198496,1.0,20241025,5,8,15
10968,50.35460673464079,1.0,20241025,6,1,20
10969,103.13938413843378,1.0,20241025,6,2,8
10970,46.37441394537545,1.0,20241025,6,3,15
10971,75.9496835489161,1.0,20241025,6,4,12
10972,61.339236513653304,1.0,20241025,6,4,15
10973,31.568108336173843,1.0,20241025,6,4,20
10974,59.90410234001432,1.0,20241025,6,6,4
10975,103.48752799124121,1.0,20241025,6,7,11
10976,99.20944762895402,2.0,20241025,6,8,11
10977,42.003618660791645,1.0,20241025,6,8,16
10978,207.9525676981788,2.0,20241026,1,2,8
10979,131.67147480795654,1.0,20241026,1,4,14
10980,55.57990241666402,1.0,20241026,1,4,21
10981,74.40392635596281,1.0,20241026,1,6,8
10982,73.83752233709687,2.0,20241026,1,7,19
10983,213.96472373555497,1.0,20241026,1,8,10
10984,579.3711671183222,3.0,20241026,2,2,3
10985,118.16247367354579,1.0,20241026,2,2,14
10986,65.90961621532638,1.0,20241026,2,2,17
10987,390.3817889150775,2.0,20241026,2,8,5
10988,103.2086653788971,1.0,20241026,3,1,18
10989,264.2877694943506,4.0,20241026,3,4,7
10990,310.60463470833065,1.0,20241026,3,7,6
10991,255.06565616414025,5.0,20241026,3,8,8
10992,204.66327039315857,1.0,20241026,3,8,9
10993,587.0957406316554,2.0,20241026,4,1,3
10994,353.4951287925552,1.0,20241026,4,2,2
10995,135.4458377097853,1.0,20241026,4,4,13
10996,210.55237799649865,2.0,20241026,4,8,10
10997,181.8598235877659,1.0,20241026,5,2,6
10998,82.97022249076983,1.0,20241026,5,2,14
10999,46.27979892139964,1.0,20241026,5,2,17
11000,144.89911574204882,1.0,20241026,5,4,10
11001,126.8736060283595,1.0,20241026,5,5,10
11002,113.81674248403613,3.0,20241026,5,7,14
11003,57.48654378561895,1.0,20241026,5,8,18
11004,64.65461981658751,1.0,20241026,6,1,24
11005,152.17534005742942,1.0,20241026,6,4,9
11006,98.59800735763659,1.0,20241026,6,6,2
11007,68.02602737505835,1.0,20241027,1,1,21
11008,98.83515373002665,1.0,20241027,1,2,12
11009,327.682387179178,1.0,20241027,1,4,2
11010,217.4227385717505,1.0,20241027,1,4,7
11011,58.74422566775162,1.0,20241027,1,4,16
11012,40.541935710782305,1.0,20241027,1,4,24
11013,12.201552371830052,1.0,20241027,1,6,24
11014,62.33838462381779,1.0,20241027,1,8,17
11015,95.90186913353666,1.0,20241027,2,1,17
11016,178.61658915601134,2.0,20241027,2,3,6
11017,37.72696269427999,1.0,20241027,2,6,12
11018,781.8154730524625,16.0,20241027,2,8,1
11019,57.63572768189285,1.0,20241027,2,8,20
11020,50.32934158996209,1.0,20241027,2,8,21
11021,47.845519040091624,1.0,20241027,2,8,24
11022,174.80821372597194,1.0,20241027,3,1,12
11023,83.84111041711046,1.0,20241027,3,1,17
