TradeKey,DateKey,ItemKey,SellerKey,BuyerSellerKey,Quantity,UnitPrice,TotalPrice
14236,20230309,189,235,354,9,4.7,42.3
14237,20230109,81,33,377,4,18.56,74.24
14238,20230107,100,77,10,16,40.88,654.08
14239,20230326,81,229,13,14,31.19,436.66
14240,20230223,157,358,87,6,1824.19,10945.14
14241,20230310,115,290,202,10,3622.88,36228.8
14242,20230206,162,5,44,9,112.34,1011.06
14243,20230303,157,184,312,3,1793.38,5380.14
14244,20230330,145,183,305,5,1568.41,7842.05
14245,20230307,88,162,298,8,64.44,515.52
14246,20230103,117,317,6,5,6.33,31.65
14247,20230308,183,345,250,19,27.91,530.29
14248,20230105,47,83,244,17,95.22,1618.74
14249,20230315,83,114,296,2,23.17,46.34
14250,20230218,77,57,257,18,20412.9,367432.2
14251,20230102,27,84,395,15,36.72,550.8
14252,20230224,195,388,267,19,2911.08,55310.52
14253,20230203,73,112,227,13,27.48,357.24
14254,20230304,145,258,100,18,1468.68,26436.24
14255,20230205,49,238,208,6,109.95,659.7
14256,20230227,143,202,340,9,8254.68,74292.12
14257,20230114,190,304,363,15,5.49,82.35
14258,20230102,93,295,352,7,72.79,509.53
14259,20230324,15,194,205,3,9467.34,28402.02
14260,20230309,179,88,304,14,6.27,87.78
14261,20230112,160,77,322,20,56.21,1124.2
14262,20230209,117,273,66,20,5.68,113.6
14263,20230103,166,396,285,1,31.22,31.22
14264,20230331,185,367,398,17,1788.98,30412.66
14265,20230318,68,281,312,14,117.32,1642.48
14266,20230211,145,267,134,1,1257.5,1257.5
14267,20230101,123,366,146,17,4.34,73.78
14268,20230311,84,334,83,19,11.69,222.11
14269,20230116,160,348,372,7,44.66,312.62
14270,20230226,124,90,314,16,27.23,435.68
14271,20230220,125,96,334,14,225.51,3157.14
14272,20230217,11,198,334,20,38.12,762.4
14273,20230205,101,115,289,4,19.14,76.56
14274,20230311,68,237,396,12,118.78,1425.36
14275,20230227,167,143,82,6,0.64,3.84
14276,20230110,75,143,339,4,5050.41,20201.64
14277,20230222,161,385,185,18,10.3,185.4
14278,20230208,6,126,162,2,13.87,27.74
14279,20230203,104,291,23,16,600.31,9604.96
14280,20230202,50,141,309,15,942.3,14134.5
14281,20230209,66,312,315,14,6442.5,90195.0
14282,20230125,169,295,338,4,35.12,140.48
14283,20230205,79,175,22,2,161.8,323.6
14284,20230125,123,378,162,19,4.13,78.47
14285,20230313,13,306,367,5,1.48,7.4
14286,20230108,112,92,301,17,16149.81,274546.77
14287,20230228,43,89,268,3,2905.97,8717.91
14288,20230222,18,187,167,13,218.56,2841.28
14289,20230326,6,282,139,13,15.8,205.4
14290,20230225,187,310,314,16,1237.12,19793.92
14291,20230326,144,251,33,8,3.74,29.92
14292,20230227,179,267,199,5,5.38,26.9
14293,20230326,118,286,297,18,16.94,304.92
14294,20230106,22,269,257,5,2189.51,10947.55
14295,20230307,158,52,384,15,30.52,457.8
14296,20230211,3,253,160,11,236.6,2602.6
14297,20230130,200,324,98,16,95.87,1533.92
14298,20230311,82,342,210,13,143.11,1860.43
14299,20230107,185,351,113,8,1779.64,14237.12
14300,20230226,195,50,89,8,3439.22,27513.76
14301,20230328,52,179,241,9,72.3,650.7
14302,20230112,16,71,327,4,1.39,5.56
14303,20230228,107,82,143,17,139.09,2364.53
14304,20230228,149,233,226,12,2.15,25.8
14305,20230204,159,273,75,16,16171.65,258746.4
14306,20230305,96,12,321,10,554.59,5545.9
14307,20230209,73,272,117,3,26.94,80.82
14308,20230201,35,300,318,8,70.12,560.96
14309,20230318,11,200,46,2,65.95,131.9
14310,20230125,155,263,264,15,59.16,887.4
14311,20230319,8,318,114,9,2.8,25.2
14312,20230215,128,299,119,7,227.99,1595.93
14313,20230123,156,5,143,3,62.54,187.62
14314,20230205,3,201,193,19,350.05,6650.95
14315,20230104,97,280,1,2,33.28,66.56
14316,20230121,108,370,205,10,348.98,3489.8
14317,20230313,89,319,17,17,19.24,327.08
14318,20230127,186,91,273,12,49226.35,590716.2
14319,20230215,118,58,283,1,16.89,16.89
14320,20230301,54,255,39,16,9.81,156.96
14321,20230311,43,349,210,2,4548.36,9096.72
14322,20230101,95,167,350,17,444.63,7558.71
14323,20230325,115,139,284,4,4366.62,17466.48
14324,20230203,195,278,50,2,3672.24,7344.48
14325,20230204,198,215,23,19,323.99,6155.81
14326,20230322,135,79,186,17,665.14,11307.38
14327,20230326,90,53,349,4,40.75,163.0
14328,20230130,151,250,348,14,12.64,176.96
14329,20230129,162,304,117,11,107.3,1180.3
14330,20230117,39,229,398,5,96.27,481.35
14331,20230311,134,114,270,6,1602.33,9613.98
14332,20230108,49,6,9,8,87.87,702.96
14333,20230322,32,80,86,1,358.46,358.46
14334,20230218,143,377,284,14,8262.92,115680.88
14335,20230228,95,309,79,5,372.16,1860.8
14336,20230317,148,374,147,11,146.15,1607.65
14337,20230207,150,232,183,1,4.19,4.19
14338,20230107,74,1,45,17,4.23,71.91
14339,20230313,106,102,110,20,255.45,5109.0
14340,20230111,73,350,50,3,23.9,71.7
14341,20230331,44,7,16,6,66.94,401.64
14342,20230202,196,57,271,7,73.87,517.09
14343,20230212,73,285,13,7,31.35,219.45
14344,20230304,181,246,92,7,48988.6,342920.2
14345,20230218,71,45,153,13,4959.61,64474.93
14346,20230205,173,274,363,6,39.06,234.36
14347,20230122,59,380,171,12,28369.06,340428.72
14348,20230326,10,354,394,2,36.77,73.54
14349,20230128,167,219,245,15,0.96,14.4
14350,20230311,138,70,302,15,2.71,40.65
14351,20230228,172,253,232,3,33.44,100.32
14352,20230106,44,187,299,10,65.93,659.3
14353,20230104,158,1,279,4,36.06,144.24
14354,20230209,127,81,107,13,179.01,2327.13
14355,20230227,69,176,380,2,11439.95,22879.9
14356,20230312,170,172,3,12,3344.13,40129.56
14357,20230222,139,318,54,10,7983.49,79834.9
14358,20230118,199,198,254,20,1012.49,20249.8
14359,20230209,139,81,76,3,6316.05,18948.15
14360,20230110,53,174,99,15,2270.89,34063.35
14361,20230120,121,53,379,5,1972.44,9862.2
14362,20230210,153,71,338,11,61277.72,674054.92
14363,20230205,142,242,385,18,65.5,1179.0
14364,20230324,183,41,26,13,28.22,366.86
14365,20230102,121,72,105,9,1772.73,15954.57
14366,20230109,73,337,84,20,23.27,465.4
14367,20230326,88,226,326,9,42.98,386.82
14368,20230129,165,262,392,13,37.49,487.37
14369,20230126,179,173,108,11,3.22,35.42
14370,20230330,43,44,106,9,4451.57,40064.13
14371,20230124,108,106,252,18,332.02,5976.36
14372,20230121,85,131,75,2,88.84,177.68
14373,20230116,140,339,331,11,192.08,2112.88
14374,20230225,121,159,33,8,2092.43,16739.44
14375,20230224,9,250,306,3,11700.33,35100.99
14376,20230131,153,330,41,17,55263.69,939482.73
14377,20230212,171,167,11,2,51.6,103.2
14378,20230305,101,257,152,11,20.75,228.25
14379,20230212,188,220,4,15,418.68,6280.2
14380,20230313,194,2,321,16,18.52,296.32
14381,20230130,113,326,169,18,8.04,144.72
14382,20230102,22,104,209,6,2080.24,12481.44
14383,20230114,6,86,240,2,15.33,30.66
14384,20230225,93,353,222,8,76.77,614.16
14385,20230210,69,210,250,17,11137.69,189340.73
14386,20230325,98,330,41,5,2420.96,12104.8
14387,20230118,175,133,218,5,6307.04,31535.2
14388,20230114,116,21,219,4,878.49,3513.96
14389,20230224,63,180,160,19,1532.89,29124.91
14390,20230313,8,15,86,6,2.55,15.3
14391,20230218,82,248,374,11,161.8,1779.8
14392,20230202,70,1,69,8,2.5,20.0
14393,20230205,149,33,62,2,2.16,4.32
14394,20230211,130,92,358,5,93.3,466.5
14395,20230326,129,299,23,10,13512.96,135129.6
14396,20230121,10,331,154,8,33.5,268.0
14397,20230110,149,183,315,18,1.77,31.86
14398,20230218,134,362,147,2,1456.33,2912.66
14399,20230224,73,296,333,10,23.11,231.1
14400,20230314,94,344,352,14,840.44,11766.16
14401,20230314,84,27,334,17,12.67,215.39
14402,20230131,139,295,222,19,7392.48,140457.12
14403,20230305,153,264,136,13,73773.5,959055.5
14404,20230224,60,286,185,5,2292.44,11462.2
14405,20230328,177,330,192,5,44.69,223.45
14406,20230129,23,134,304,5,805.2,4026.0
14407,20230331,80,322,322,17,107.33,1824.61
14408,20230201,101,385,361,8,17.98,143.84
14409,20230210,59,267,225,8,27714.79,221718.32
14410,20230108,151,120,313,9,12.84,115.56
14411,20230209,20,171,191,4,367.52,1470.08
14412,20230102,61,142,102,3,557.38,1672.14
14413,20230210,195,261,215,13,3189.45,41462.85
14414,20230111,112,184,136,7,14069.77,98488.39
14415,20230202,106,363,296,5,150.34,751.7
14416,20230205,162,235,74,15,124.67,1870.05
14417,20230320,143,223,113,14,10843.36,151807.04
14418,20230321,124,180,175,20,22.97,459.4
14419,20230101,17,17,293,5,4259.09,21295.45
14420,20230205,149,317,398,11,2.34,25.74
14421,20230211,153,322,280,18,64143.96,1154591.28
14422,20230319,52,348,227,7,73.84,516.88
14423,20230228,27,307,13,14,35.67,499.38
14424,20230212,193,239,259,7,25.14,175.98
14425,20230205,65,220,19,16,7.08,113.28
14426,20230222,36,115,330,18,103.84,1869.12
14427,20230212,55,300,334,7,16.05,112.35
14428,20230211,39,19,67,2,108.74,217.48
14429,20230208,6,152,91,12,13.94,167.28
14430,20230316,85,311,86,15,135.81,2037.15
14431,20230112,13,199,13,18,1.42,25.56
14432,20230202,155,380,267,15,71.24,1068.6
14433,20230323,192,360,121,6,3239.06,19434.36
14434,20230327,172,211,107,17,37.08,630.36
14435,20230309,67,358,211,1,80.37,80.37
14436,20230114,184,323,120,20,10.21,204.2
14437,20230102,9,286,76,17,9929.45,168800.65
14438,20230327,153,18,59,15,77006.76,1155101.4
14439,20230223,56,145,176,14,164.03,2296.42
14440,20230315,113,172,128,18,7.42,133.56
14441,20230306,66,340,285,2,7063.76,14127.52
14442,20230325,112,276,116,17,15627.16,265661.72
14443,20230330,179,344,61,5,5.57,27.85
14444,20230125,165,12,369,17,29.17,495.89
14445,20230323,37,88,243,7,12.12,84.84
14446,20230124,166,376,82,12,26.86,322.32
14447,20230305,68,380,202,4,103.87,415.48
14448,20230220,59,71,323,5,29081.9,145409.5
14449,20230125,177,210,232,6,44.26,265.56
14450,20230102,11,375,205,3,36.88,110.64
14451,20230128,19,328,231,15,4110.6,61659.0
14452,20230227,102,362,62,2,12.18,24.36
14453,20230217,187,159,121,9,1126.53,10138.77
14454,20230308,32,247,111,3,247.95,743.85
14455,20230217,76,41,322,11,21.37,235.07
14456,20230207,35,57,372,4,62.52,250.08
14457,20230319,146,142,101,19,26689.94,507108.86
14458,20230317,42,232,365,10,4890.86,48908.6
14459,20230208,114,59,166,3,994.04,2982.12
14460,20230308,153,344,380,20,59459.26,1189185.2
14461,20230224,143,372,156,7,8307.91,58155.37
14462,20230304,106,179,243,15,168.39,2525.85
14463,20230204,85,370,348,18,94.39,1699.02
14464,20230312,7,343,338,15,688.02,10320.3
14465,20230217,113,342,312,8,7.71,61.68
14466,20230326,131,246,276,11,254.04,2794.44
14467,20230114,130,236,344,3,89.75,269.25
14468,20230101,163,231,369,19,167.45,3181.55
14469,20230325,110,55,167,8,889.92,7119.36
14470,20230308,178,93,278,19,379.1,7202.9
14471,20230319,178,166,376,11,327.59,3603.49
14472,20230114,69,329,255,9,11470.33,103232.97
14473,20230222,8,377,399,10,3.23,32.3
14474,20230319,59,60,268,14,32019.71,448275.94
14475,20230302,126,192,146,20,67253.96,1345079.2
14476,20230331,33,273,112,20,55.74,1114.8
14477,20230321,86,272,170,17,29671.01,504407.17
14478,20230330,7,68,66,18,508.64,9155.52
14479,20230311,132,305,259,19,5019.6,95372.4
14480,20230104,74,216,201,18,4.1,73.8
14481,20230122,89,86,50,13,18.12,235.56
14482,20230223,120,42,117,7,442.2,3095.4
14483,20230204,65,368,194,20,6.9,138.0
14484,20230304,99,297,272,19,54.62,1037.78
14485,20230322,82,128,44,9,144.24,1298.16
14486,20230102,141,126,38,1,29.54,29.54
14487,20230110,169,218,79,1,38.17,38.17
14488,20230122,69,79,237,18,11887.6,213976.8
14489,20230108,26,241,298,18,53.87,969.66
14490,20230122,44,66,313,3,52.31,156.93
14491,20230117,197,400,250,18,232.04,4176.72
14492,20230305,10,353,132,19,40.06,761.14
14493,20230122,73,298,288,2,28.69,57.38
14494,20230222,70,325,28,2,2.36,4.72
14495,20230312,14,238,29,15,120.67,1810.05
14496,20230127,9,46,237,13,10498.96,136486.48
14497,20230331,61,71,24,13,568.32,7388.16
14498,20230121,167,229,24,20,0.76,15.2
14499,20230204,184,193,340,2,9.24,18.48
14500,20230303,109,56,391,5,717.8,3589.0
14501,20230115,136,15,301,3,265.24,795.72
14502,20230129,188,207,36,12,452.31,5427.72
14503,20230227,98,197,109,19,2293.99,43585.81
14504,20230312,168,276,244,17,49.49,841.33
14505,20230320,72,258,250,2,12298.01,24596.02
14506,20230124,75,192,69,17,5204.63,88478.71
14507,20230108,111,238,269,1,1.89,1.89
14508,20230314,146,60,387,5,24384.96,121924.8
14509,20230225,114,369,354,16,1112.97,17807.52
14510,20230308,149,175,166,8,2.17,17.36
14511,20230104,91,374,338,1,3226.56,3226.56
14512,20230312,6,230,47,6,25.73,154.38
14513,20230327,164,319,357,10,55.04,550.4
14514,20230326,92,6,150,16,21.97,351.52
14515,20230118,23,336,23,1,708.61,708.61
14516,20230330,69,18,157,20,12854.14,257082.8
14517,20230202,154,178,38,18,1230.01,22140.18
14518,20230308,172,306,381,2,67.66,135.32
14519,20230305,99,269,297,2,53.78,107.56
14520,20230128,14,77,197,8,66.91,535.28
14521,20230305,121,107,163,14,2556.46,35790.44
14522,20230309,25,34,382,14,87.2,1220.8
14523,20230331,173,116,241,13,28.07,364.91
14524,20230118,149,260,373,8,2.09,16.72
14525,20230326,26,233,336,13,57.07,741.91
14526,20230311,102,216,186,7,11.48,80.36
14527,20230104,95,221,27,6,418.09,2508.54
14528,20230227,105,378,362,14,7485.81,104801.34
14529,20230223,130,269,271,1,98.93,98.93
14530,20230118,34,203,205,12,17.66,211.92
14531,20230329,123,59,61,20,4.23,84.6
14532,20230318,184,202,274,5,18.02,90.1
14533,20230203,167,273,28,11,1.36,14.96
14534,20230318,100,179,172,8,61.86,494.88
14535,20230212,16,290,273,17,1.37,23.29
14536,20230201,152,30,180,9,28.61,257.49
14537,20230105,117,334,104,8,5.74,45.92
14538,20230302,65,293,219,20,7.43,148.6
14539,20230226,84,52,33,4,10.68,42.72
14540,20230321,144,161,14,19,3.61,68.59
14541,20230203,130,104,341,10,91.76,917.6
14542,20230213,21,379,218,8,22.04,176.32
14543,20230207,145,267,269,3,1131.76,3395.28
14544,20230223,157,137,44,5,1896.75,9483.75
14545,20230219,14,154,253,6,61.79,370.74
14546,20230211,82,65,82,14,181.78,2544.92
14547,20230202,158,244,247,17,44.48,756.16
14548,20230201,141,335,265,3,32.63,97.89
14549,20230122,157,120,334,11,1423.94,15663.34
14550,20230201,103,11,313,11,1257.6,13833.6
14551,20230304,14,199,89,6,67.53,405.18
14552,20230220,119,301,52,16,65.95,1055.2
14553,20230109,157,162,156,4,1788.83,7155.32
14554,20230329,177,306,71,8,49.9,399.2
14555,20230303,33,251,143,7,48.59,340.13
14556,20230219,2,247,245,7,74.44,521.08
14557,20230107,171,16,308,14,50.37,705.18
14558,20230322,93,290,283,7,114.26,799.82
14559,20230305,50,6,66,18,1070.28,19265.04
14560,20230313,108,250,307,10,415.95,4159.5
14561,20230121,84,280,141,14,9.22,129.08
14562,20230113,188,270,374,11,429.52,4724.72
14563,20230314,33,119,365,12,46.0,552.0
14564,20230123,96,248,109,13,503.97,6551.61
14565,20230122,123,244,162,1,3.85,3.85
14566,20230221,30,48,88,13,1478.43,19219.59
14567,20230226,15,164,192,17,9147.83,155513.11
14568,20230224,118,127,296,4,15.13,60.52
14569,20230318,164,298,240,14,57.53,805.42
14570,20230316,36,161,142,11,143.04,1573.44
14571,20230331,164,83,304,15,53.03,795.45
14572,20230226,17,94,141,6,4013.28,24079.68
14573,20230213,150,280,240,11,4.4,48.4
14574,20230122,70,229,171,7,2.88,20.16
14575,20230223,89,284,112,7,20.4,142.8
14576,20230210,106,63,284,16,154.99,2479.84
14577,20230103,35,148,103,11,59.06,649.66
14578,20230110,130,201,130,1,93.38,93.38
14579,20230205,185,251,265,18,1881.4,33865.2
14580,20230310,165,263,184,2,51.81,103.62
14581,20230211,132,307,200,10,3050.86,30508.6
14582,20230111,160,210,214,18,63.22,1137.96
14583,20230319,159,57,57,17,17628.16,299678.72
14584,20230318,163,369,306,5,178.6,893.0
14585,20230311,165,397,279,17,50.05,850.85
14586,20230309,47,10,143,8,124.92,999.36
14587,20230324,187,251,282,10,1174.22,11742.2
14588,20230225,48,238,297,2,468.16,936.32
14589,20230205,71,234,6,4,6074.79,24299.16
14590,20230324,36,252,44,8,125.99,1007.92
14591,20230129,129,164,309,8,13373.78,106990.24
14592,20230205,94,182,176,8,981.39,7851.12
14593,20230308,128,6,24,17,245.29,4169.93
14594,20230303,114,187,397,10,938.45,9384.5
14595,20230109,55,93,157,6,14.42,86.52
14596,20230131,100,245,330,14,42.3,592.2
14597,20230312,110,322,37,19,845.97,16073.43
14598,20230218,158,382,326,4,18.84,75.36
14599,20230121,150,365,315,3,4.75,14.25
14600,20230304,184,321,50,16,10.35,165.6
14601,20230105,137,4,340,12,215.95,2591.4
14602,20230223,131,143,221,6,201.49,1208.94
14603,20230207,48,341,374,16,378.37,6053.92
14604,20230311,137,373,158,11,207.77,2285.47
14605,20230322,92,336,227,17,30.98,526.66
14606,20230210,154,37,396,9,1379.41,12414.69
14607,20230103,33,366,385,5,50.1,250.5
14608,20230205,144,218,82,18,3.48,62.64
14609,20230213,44,347,235,16,72.67,1162.72
14610,20230127,144,293,389,5,3.14,15.7
14611,20230320,98,82,186,8,3279.95,26239.6
14612,20230212,185,226,357,13,1992.8,25906.4
14613,20230128,148,261,379,1,127.9,127.9
14614,20230205,28,101,389,16,15467.33,247477.28
14615,20230112,108,300,393,11,331.29,3644.19
14616,20230206,87,281,56,2,826.56,1653.12
14617,20230109,189,149,166,7,4.13,28.91
14618,20230205,115,384,389,8,3818.82,30550.56
14619,20230303,55,72,127,17,15.58,264.86
14620,20230111,113,399,48,17,7.6,129.2
14621,20230209,71,208,156,9,4739.99,42659.91
14622,20230310,56,169,158,18,173.9,3130.2
14623,20230114,81,170,377,13,19.84,257.92
14624,20230320,88,152,30,9,72.51,652.59
14625,20230318,87,310,189,15,857.39,12860.85
14626,20230317,43,229,238,12,5958.8,71505.6
14627,20230324,121,61,23,20,2220.39,44407.8
14628,20230316,187,286,187,20,1295.98,25919.6
14629,20230221,43,213,111,18,2067.79,37220.22
14630,20230115,7,187,139,18,442.98,7973.64
14631,20230325,197,355,41,17,316.28,5376.76
14632,20230106,145,306,248,10,1385.17,13851.7
14633,20230202,84,56,119,8,10.55,84.4
14634,20230326,61,116,131,11,660.18,7261.98
14635,20230316,51,180,152,9,882.82,7945.38
14636,20230212,200,357,95,11,97.44,1071.84
14637,20230119,70,81,349,13,2.56,33.28
14638,20230306,135,393,253,2,607.7,1215.4
14639,20230322,134,243,390,4,1618.2,6472.8
14640,20230203,23,74,203,7,772.98,5410.86
14641,20230308,142,390,369,5,78.99,394.95
14642,20230102,65,319,243,9,6.14,55.26
14643,20230208,71,128,380,5,4470.51,22352.55
14644,20230223,181,289,378,11,43881.65,482698.15
14645,20230129,174,379,313,3,86.22,258.66
14646,20230203,31,173,222,16,190.62,3049.92
14647,20230216,21,249,144,19,23.22,441.18
14648,20230317,5,154,197,16,81.12,1297.92
14649,20230319,43,102,17,12,7747.28,92967.36
14650,20230128,121,142,97,3,2201.28,6603.84
14651,20230220,149,202,91,3,2.1,6.3
14652,20230329,189,328,200,1,4.5,4.5
14653,20230311,68,273,14,19,126.08,2395.52
14654,20230108,50,116,214,15,1038.43,15576.45
14655,20230113,106,155,336,18,141.67,2550.06
14656,20230302,28,291,145,3,12846.33,38538.99
14657,20230102,183,347,184,17,25.25,429.25
14658,20230217,45,110,173,6,54.41,326.46
14659,20230226,58,2,355,6,2.48,14.88
14660,20230116,101,204,83,11,17.1,188.1
14661,20230331,145,59,216,13,1439.24,18710.12
14662,20230325,75,391,207,6,7456.08,44736.48
14663,20230215,15,348,159,4,9179.06,36716.24
14664,20230316,162,387,114,14,95.52,1337.28
14665,20230301,131,326,396,9,191.55,1723.95
14666,20230131,171,331,337,1,43.04,43.04
14667,20230120,85,27,64,14,85.19,1192.66
14668,20230107,68,298,173,8,110.86,886.88
14669,20230301,63,336,82,2,1704.14,3408.28
14670,20230226,82,334,176,4,177.73,710.92
14671,20230317,44,200,332,18,92.03,1656.54
14672,20230215,3,318,137,9,125.04,1125.36
14673,20230214,172,285,111,20,42.32,846.4
14674,20230311,159,119,87,17,19550.71,332362.07
14675,20230121,95,173,192,5,418.37,2091.85
14676,20230324,68,21,370,7,116.54,815.78
14677,20230119,70,319,383,10,2.55,25.5
14678,20230318,84,264,282,13,11.97,155.61
14679,20230310,21,315,199,19,20.03,380.57
14680,20230114,83,127,133,3,26.54,79.62
14681,20230306,149,317,216,14,2.07,28.98
14682,20230107,114,279,337,14,1011.67,14163.38
14683,20230225,37,140,30,14,13.58,190.12
14684,20230210,110,302,217,11,895.91,9855.01
14685,20230315,125,184,198,19,283.81,5392.39
14686,20230323,6,294,129,1,21.4,21.4
14687,20230203,76,13,375,18,20.61,370.98
14688,20230326,84,341,166,10,10.04,100.4
14689,20230318,62,177,219,20,37.39,747.8
14690,20230312,35,70,340,7,114.92,804.44
14691,20230111,139,306,136,17,6909.77,117466.09
14692,20230211,31,368,8,15,225.3,3379.5
14693,20230314,19,101,268,18,4821.36,86784.48
14694,20230208,84,341,354,20,10.27,205.4
14695,20230318,163,382,265,6,181.81,1090.86
14696,20230323,61,168,38,8,552.55,4420.4
14697,20230225,34,356,17,19,20.12,382.28
14698,20230104,63,369,309,11,1376.96,15146.56
14699,20230211,162,97,119,20,151.17,3023.4
14700,20230123,143,169,389,16,8435.58,134969.28
14701,20230217,98,223,112,6,1584.02,9504.12
14702,20230214,197,337,62,10,286.2,2862.0
14703,20230312,138,370,104,2,2.7,5.4
14704,20230105,88,71,399,7,36.06,252.42
14705,20230101,166,77,340,16,31.13,498.08
14706,20230310,135,127,221,10,570.8,5708.0
